;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;IDIOMA;RENDA;NOTA_CN;NOTA_MT;NOTA_CH;NOTA_LC;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTAS
4272;2;1;4;1;1;0;525.4;442.8;385.0;490.2;120.0;120.0;120.0;140.0;160.0;660.0;500.68
4273;4;0;2;1;1;7;518.0;522.4;518.1;564.0;160.0;200.0;160.0;180.0;180.0;880.0;600.5
4274;1;0;4;0;0;0;425.1;423.4;381.0;360.4;0.0;0.0;0.0;0.0;0.0;0.0;317.98
4275;0;0;4;0;1;2;508.3;670.3;612.2;577.1;160.0;200.0;140.0;160.0;160.0;820.0;637.58
4276;0;1;1;0;1;6;576.5;717.3;644.1;621.4;160.0;180.0;160.0;180.0;160.0;840.0;679.86
4277;4;0;4;0;0;2;381.5;421.5;377.7;418.2;0.0;0.0;0.0;0.0;0.0;0.0;319.78000000000003
4278;0;0;4;0;0;1;460.4;572.0;498.6;510.8;120.0;100.0;80.0;120.0;100.0;520.0;512.36
4279;1;0;4;0;1;8;508.3;584.1;637.5;608.8;140.0;160.0;160.0;160.0;180.0;800.0;627.74
4280;0;1;4;0;0;2;407.4;498.3;388.6;479.3;80.0;120.0;100.0;120.0;20.0;440.0;442.72
4281;0;1;0;0;1;2;415.6;550.4;452.6;471.4;60.0;120.0;120.0;120.0;140.0;560.0;490.0
4282;2;1;5;1;1;1;469.5;477.3;537.2;507.4;120.0;120.0;120.0;120.0;140.0;620.0;522.28
4283;1;1;5;1;1;1;388.3;464.8;477.3;488.4;80.0;120.0;100.0;120.0;100.0;520.0;467.7600000000001
4284;6;1;4;1;0;2;450.3;586.4;548.7;461.1;120.0;200.0;140.0;140.0;200.0;800.0;569.3
4285;10;0;1;0;1;1;439.5;465.7;370.1;383.9;80.0;120.0;80.0;80.0;80.0;440.0;419.84
4286;4;1;5;1;0;2;429.6;637.2;435.3;529.2;140.0;200.0;160.0;180.0;200.0;880.0;582.26
4287;0;0;4;0;1;5;492.2;427.7;543.5;532.9;120.0;100.0;120.0;120.0;140.0;600.0;519.26
4288;0;0;1;0;1;8;567.7;653.4;474.5;459.0;120.0;200.0;140.0;180.0;200.0;840.0;598.92
4289;1;0;5;0;0;1;433.4;483.3;561.3;543.2;160.0;200.0;140.0;200.0;160.0;860.0;576.24
4290;14;1;4;1;1;1;529.1;372.9;562.4;504.0;120.0;120.0;100.0;100.0;120.0;560.0;505.68
4291;0;1;4;0;0;1;538.8;661.2;572.7;452.8;100.0;120.0;120.0;140.0;140.0;620.0;569.1
4292;1;0;4;0;1;6;448.50909674677865;410.9501411738244;0.0;408.8;100.0;120.0;120.0;80.0;140.0;560.0;193.76
4293;1;1;1;0;1;1;402.2080146828214;445.00874596911;436.6;435.1;100.0;120.0;80.0;140.0;80.0;520.0;278.34000000000003
4294;2;0;4;1;1;1;526.3;456.6;504.8;481.0;120.0;120.0;100.0;120.0;140.0;600.0;513.74
4295;2;0;1;1;1;3;405.5;392.6;505.5;514.2;120.0;120.0;160.0;80.0;200.0;680.0;499.56000000000006
4296;10;1;5;0;1;3;440.5;422.1;401.5;318.8;60.0;80.0;80.0;80.0;0.0;300.0;376.58
4297;1;1;3;0;1;2;519.6;647.3;593.1;523.6;120.0;120.0;120.0;140.0;80.0;580.0;572.72
4298;0;1;4;0;0;0;470.5;495.3;614.7;575.0;100.0;120.0;120.0;120.0;80.0;540.0;539.1
4299;0;0;4;0;1;3;574.2;742.7;585.4;505.7;160.0;200.0;180.0;180.0;160.0;880.0;657.6
4300;4;0;5;0;0;0;405.8;394.3;417.8;437.4;100.0;120.0;100.0;120.0;0.0;440.0;419.06000000000006
4301;13;1;4;1;0;1;493.6;506.6;656.9;540.6;80.0;120.0;100.0;100.0;140.0;540.0;547.54
4302;2;1;1;0;0;1;463.4;369.4;433.1;439.8;100.0;120.0;80.0;80.0;80.0;460.0;433.14
4303;1;0;4;1;0;3;348.3;444.9;463.7;374.1;40.0;120.0;80.0;120.0;160.0;520.0;430.2
4304;1;0;4;0;1;0;394.3;422.2;461.3;408.0;80.0;140.0;100.0;80.0;60.0;460.0;429.16
4305;3;0;4;1;0;1;508.5;471.7;560.7;502.5;120.0;120.0;120.0;160.0;140.0;660.0;540.6800000000001
4306;1;1;4;0;1;7;528.0;545.0;545.7;474.3;120.0;40.0;40.0;140.0;40.0;380.0;494.6
4307;11;1;4;1;0;7;486.0;568.0;584.9;572.5;140.0;180.0;120.0;140.0;180.0;760.0;594.28
4308;1;0;1;0;1;16;732.0;802.6;704.3;708.3;140.0;160.0;160.0;200.0;200.0;860.0;761.4399999999999
4309;2;0;4;1;0;1;443.5;494.9;529.0;474.7;120.0;200.0;120.0;120.0;140.0;700.0;528.42
4310;5;0;4;1;0;0;454.2;497.7;482.5;470.5;120.0;120.0;120.0;120.0;80.0;560.0;492.98
4311;0;0;4;0;0;0;400.3;435.5;364.1;469.5;120.0;120.0;120.0;120.0;120.0;600.0;453.88
4312;5;0;1;1;1;8;443.6;470.9;515.4;532.5;120.0;120.0;120.0;120.0;40.0;520.0;496.48
4313;2;1;4;1;0;7;544.4;504.1;597.4;518.0;140.0;120.0;100.0;120.0;140.0;620.0;556.78
4314;5;0;4;1;1;0;505.9;502.7;570.7;547.2;120.0;120.0;100.0;120.0;120.0;580.0;541.3
4315;1;0;4;0;1;3;344.8;426.5;376.1;398.3;100.0;120.0;100.0;80.0;0.0;400.0;389.14
4316;0;0;1;0;0;1;370.3862800672844;442.0126396717087;406.1;394.1;0.0;0.0;0.0;0.0;0.0;0.0;160.04000000000002
4317;1;0;4;0;0;1;376.7;373.5;487.2;422.3;120.0;120.0;100.0;120.0;40.0;500.0;431.94
4318;1;1;4;0;1;1;451.6;449.7;350.1;454.3;80.0;120.0;120.0;100.0;120.0;540.0;449.14
4319;9;0;1;1;0;3;462.0;538.2;432.5;455.7;140.0;120.0;120.0;120.0;120.0;620.0;501.68
4320;1;0;4;0;0;0;508.4;378.0;430.7;430.5;80.0;120.0;80.0;120.0;60.0;460.0;441.52
4321;1;1;4;0;1;0;443.5;417.0;543.7;468.4;80.0;120.0;80.0;80.0;80.0;440.0;462.52
4322;1;0;1;0;0;1;367.7;443.6;472.3;447.7;140.0;120.0;120.0;140.0;140.0;660.0;478.2600000000001
4323;2;0;5;0;0;0;475.3;430.0;385.8;460.5;0.0;0.0;0.0;0.0;0.0;0.0;350.32
4324;1;1;4;1;1;3;509.1;585.1;566.0;510.0;120.0;120.0;120.0;120.0;120.0;600.0;554.04
4325;8;0;4;1;0;2;501.4;444.0;390.0;436.0;100.0;120.0;120.0;120.0;140.0;600.0;474.28
4326;1;0;5;0;0;1;393.1;427.3;409.9;448.4;100.0;200.0;120.0;120.0;120.0;660.0;467.74
4327;4;0;4;1;1;3;434.6;517.1;484.0;517.9;140.0;160.0;120.0;140.0;140.0;700.0;530.72
4328;9;0;4;1;0;2;384.0;517.9;404.8;363.2;120.0;120.0;100.0;120.0;100.0;560.0;445.98
4329;1;0;4;0;0;8;394.6;539.6;410.3;534.8;120.0;120.0;120.0;120.0;140.0;620.0;499.86
4330;9;0;1;1;0;0;386.2;442.4;426.1;394.4;120.0;120.0;100.0;120.0;120.0;580.0;445.82
4331;1;0;1;1;1;1;521.7;501.9;548.5;464.3;120.0;120.0;120.0;120.0;160.0;640.0;535.28
4332;1;1;4;1;0;3;627.4;715.7;653.6;622.6;140.0;180.0;160.0;200.0;200.0;880.0;699.86
4333;7;0;4;1;0;0;523.6;409.7;511.6;392.6;120.0;180.0;120.0;140.0;120.0;680.0;503.5
4334;1;0;1;1;1;2;455.2;554.5;545.2;534.2;140.0;180.0;140.0;160.0;200.0;820.0;581.82
4335;1;1;3;0;1;0;508.2;476.3;453.4;435.4;120.0;120.0;120.0;120.0;20.0;500.0;474.66
4336;0;0;1;0;1;2;426.3;428.9;598.7;556.4;160.0;180.0;160.0;160.0;160.0;820.0;566.0600000000001
4337;8;0;1;1;0;0;464.9;392.3;483.7;488.1;120.0;200.0;120.0;180.0;200.0;820.0;529.8
4338;2;0;3;0;1;1;412.1;453.1;424.3;429.9;80.0;120.0;80.0;100.0;120.0;500.0;443.88
4339;1;1;1;0;1;12;587.4;642.3;644.9;547.4;160.0;160.0;160.0;140.0;140.0;760.0;636.4
4340;0;1;1;1;1;3;423.0;526.5;431.7;387.2;100.0;120.0;120.0;140.0;100.0;580.0;469.68
4341;2;0;4;1;0;0;459.9;419.7;493.4;464.3;120.0;120.0;100.0;120.0;100.0;560.0;479.46
4342;2;0;1;1;1;8;648.9;760.1;675.5;643.1;160.0;200.0;180.0;200.0;200.0;940.0;733.52
4343;2;1;4;0;1;3;371.7;450.0;339.1;323.1;80.0;120.0;80.0;80.0;60.0;420.0;380.78
4344;3;0;1;1;1;3;601.3;703.9;568.9;567.4;120.0;180.0;140.0;160.0;200.0;800.0;648.3
4345;1;1;4;0;1;3;400.9;374.5;407.9;345.2;60.0;80.0;40.0;60.0;60.0;300.0;365.7
4346;1;0;4;1;1;2;438.8;500.7;417.7;382.9;140.0;200.0;140.0;160.0;160.0;800.0;508.0200000000001
4347;1;0;4;0;1;2;413.2;435.0;529.5;500.5;120.0;120.0;120.0;120.0;120.0;600.0;495.64
4348;0;0;1;0;1;4;474.9;497.7;552.8;435.8;120.0;120.0;120.0;120.0;120.0;600.0;512.24
4349;1;1;5;0;1;7;552.0;491.9;571.1;533.0;140.0;120.0;120.0;120.0;100.0;600.0;549.6
4350;1;1;2;1;1;2;594.4;544.4;612.8;430.7;120.0;180.0;140.0;160.0;200.0;800.0;596.46
4351;3;0;1;1;0;1;472.4;475.1;459.7;491.0;160.0;120.0;120.0;140.0;160.0;700.0;519.64
4352;5;0;4;1;0;1;439.1383090119879;451.36605258292207;371.6;406.8;80.0;180.0;100.0;100.0;80.0;540.0;263.68
4353;1;0;1;1;1;1;513.8;499.6;489.0;503.7;140.0;120.0;120.0;120.0;140.0;640.0;529.22
4354;3;0;1;1;0;1;685.0;757.2;596.8;502.7;160.0;200.0;180.0;200.0;160.0;900.0;688.3399999999999
4355;1;1;1;1;1;5;607.0;658.0;612.4;540.2;120.0;200.0;120.0;140.0;180.0;760.0;635.5200000000001
4356;5;0;4;1;0;6;551.4;695.5;625.6;603.2;140.0;180.0;120.0;140.0;160.0;740.0;643.14
4357;0;1;0;0;1;2;452.0;596.3;515.5;483.1;80.0;120.0;80.0;80.0;0.0;360.0;481.38
4358;2;0;4;0;1;0;365.4;446.7;407.7;495.3;120.0;120.0;100.0;120.0;80.0;540.0;451.02
4359;1;1;4;0;0;1;487.6;391.9;445.9;449.4;100.0;100.0;80.0;80.0;100.0;460.0;446.96
4360;4;0;4;1;0;1;549.4;514.6;537.9;591.4;120.0;120.0;120.0;120.0;120.0;600.0;558.6600000000001
4361;1;0;1;0;0;1;537.3;453.9;557.6;546.1;120.0;120.0;120.0;120.0;140.0;620.0;542.98
4362;9;0;4;1;1;1;404.3;477.4;404.1;422.9;80.0;120.0;100.0;100.0;100.0;500.0;441.74000000000007
4363;0;0;4;0;0;6;489.0;505.3;504.3;500.0;160.0;200.0;160.0;160.0;120.0;800.0;559.72
4364;3;0;5;0;0;1;472.9;446.5;435.9;335.3;120.0;120.0;120.0;120.0;140.0;620.0;462.12
4365;1;0;4;0;1;2;514.5;620.0;605.4;551.7;160.0;200.0;160.0;160.0;180.0;860.0;630.32
4366;0;0;4;0;0;0;481.5;514.2;615.0;501.9;140.0;120.0;140.0;140.0;180.0;720.0;566.5200000000001
4367;13;1;1;1;0;3;527.6;505.7;444.6;517.1;120.0;40.0;40.0;120.0;40.0;360.0;471.0
4368;0;1;2;0;1;5;515.3;601.5;530.1;535.3;120.0;140.0;80.0;80.0;60.0;480.0;532.4399999999999
4369;2;0;4;1;0;2;543.8;504.3;530.4;504.7;160.0;200.0;160.0;120.0;160.0;800.0;576.64
4370;1;0;1;0;1;1;449.2;515.5;419.4;399.9;120.0;40.0;40.0;120.0;0.0;320.0;420.8
4371;0;1;1;0;1;1;540.3;719.7;609.8;559.4;140.0;160.0;140.0;120.0;120.0;680.0;621.8399999999999
4372;2;0;4;1;1;1;437.3;420.2;519.9;505.3;160.0;200.0;140.0;200.0;200.0;900.0;556.54
4373;3;0;1;1;1;14;629.9;737.3;685.8;645.9;160.0;180.0;160.0;180.0;200.0;880.0;715.78
4374;8;0;5;1;1;1;461.2;432.4;399.5;529.2;120.0;120.0;80.0;120.0;20.0;460.0;456.46
4375;4;1;5;1;0;0;468.4;453.0;533.3;383.6;160.0;200.0;200.0;200.0;180.0;940.0;555.6600000000001
4376;1;1;4;1;0;1;467.1;443.2;576.2;580.5;100.0;200.0;160.0;120.0;200.0;780.0;569.4
4377;1;0;5;0;0;1;505.3;428.3;567.7;533.8;80.0;120.0;100.0;100.0;160.0;560.0;519.02
4378;1;1;5;1;0;1;478.7;455.8;567.4;504.5;100.0;120.0;100.0;80.0;120.0;520.0;505.28
4379;9;0;4;1;0;1;394.2;438.8;435.6;367.0;120.0;120.0;80.0;120.0;0.0;440.0;415.12
4380;3;1;1;1;0;2;515.9;709.7;645.1;577.5;160.0;200.0;180.0;200.0;200.0;940.0;677.64
4381;0;1;4;1;1;5;570.7;625.4;635.7;547.7;120.0;160.0;100.0;120.0;0.0;500.0;575.9
4382;11;1;3;1;0;1;452.3;601.0;480.9;430.2;120.0;180.0;120.0;180.0;120.0;720.0;536.88
4383;3;1;5;1;0;1;379.6;375.0;495.9;439.2;100.0;120.0;80.0;120.0;80.0;500.0;437.94
4384;3;0;4;1;0;1;357.4;398.4;506.1;375.4;140.0;160.0;120.0;160.0;120.0;700.0;467.46
4385;1;0;1;0;0;2;469.3;471.1;544.1;487.6;160.0;200.0;140.0;160.0;160.0;820.0;558.42
4386;0;0;1;0;1;12;633.5;757.8;697.8;652.1;160.0;200.0;180.0;160.0;200.0;900.0;728.24
4387;0;1;1;0;1;4;560.9;729.0;554.0;544.2;140.0;200.0;200.0;160.0;160.0;860.0;649.6200000000001
4388;0;0;4;0;1;1;532.1;579.7;599.1;578.7;140.0;120.0;120.0;140.0;100.0;620.0;581.9200000000001
4389;2;1;1;1;1;11;611.9;719.0;637.3;624.9;160.0;120.0;120.0;180.0;140.0;720.0;662.62
4390;12;0;1;1;0;2;508.2;497.1;546.5;480.4;120.0;120.0;120.0;120.0;80.0;560.0;518.4399999999999
4391;4;0;1;1;0;1;431.8;415.8;446.9;451.2;100.0;200.0;120.0;140.0;140.0;700.0;489.14
4392;0;0;4;0;1;15;529.7;510.1;533.9;451.6;100.0;200.0;120.0;140.0;120.0;680.0;541.0600000000001
4393;0;0;4;0;1;4;530.7;651.4;579.1;538.5;120.0;200.0;120.0;120.0;140.0;700.0;599.94
4394;1;0;4;0;0;0;496.6;421.5;442.0;384.3;0.0;0.0;0.0;0.0;0.0;0.0;348.88
4395;2;0;4;1;1;1;472.3;460.3;499.9;516.3;100.0;200.0;160.0;160.0;180.0;800.0;549.76
4396;2;0;4;1;0;1;453.4;450.4;551.6;513.2;100.0;120.0;120.0;120.0;140.0;600.0;513.72
4397;0;0;0;0;0;1;392.3;434.2;369.2;394.4;120.0;140.0;100.0;120.0;0.0;480.0;414.0200000000001
4398;0;0;4;0;0;1;531.8;470.7;425.5;431.9;120.0;200.0;120.0;120.0;120.0;680.0;507.98
4399;12;1;4;1;1;5;525.5;657.2;419.2;525.9;120.0;120.0;80.0;120.0;0.0;440.0;513.5600000000001
4400;0;1;1;0;1;5;565.3;673.8;583.2;513.6;180.0;180.0;140.0;200.0;200.0;900.0;647.1800000000001
4401;0;1;1;0;1;4;422.4;547.9;485.8;488.5;120.0;180.0;120.0;160.0;120.0;700.0;528.92
4402;6;0;4;1;1;2;402.0;496.2;470.8;397.2;160.0;200.0;160.0;200.0;200.0;920.0;537.24
4403;1;0;4;0;1;1;434.7;632.4;512.4;439.3;160.0;200.0;140.0;180.0;200.0;880.0;579.76
4404;12;0;4;1;1;5;459.1;442.2;537.7;324.4;120.0;120.0;80.0;100.0;0.0;420.0;436.68
4405;1;0;1;1;1;0;441.5;417.8;440.3;537.2;120.0;120.0;140.0;160.0;120.0;660.0;499.36
4406;4;0;4;1;0;2;389.7;603.1;508.6;548.7;100.0;160.0;140.0;140.0;180.0;720.0;554.02
4407;1;0;4;0;0;2;491.1;527.1;545.7;431.0;100.0;120.0;140.0;140.0;160.0;660.0;530.98
4408;6;0;1;1;0;1;513.4;622.2;643.4;567.1;140.0;160.0;140.0;180.0;180.0;800.0;629.22
4409;4;0;1;1;1;1;460.3690860638105;490.6302332514736;473.3;409.2;140.0;180.0;140.0;120.0;200.0;780.0;332.5
4410;1;0;4;0;1;1;496.5;426.7;512.0;511.5;120.0;140.0;120.0;140.0;140.0;660.0;521.3399999999999
4411;3;1;4;1;1;3;403.8;392.5;367.3;341.1;120.0;120.0;100.0;120.0;80.0;540.0;408.94
4412;2;0;1;1;0;0;455.3;580.6;525.1;460.0;140.0;200.0;160.0;120.0;140.0;760.0;556.2
4413;9;0;1;1;1;2;573.1;575.7;671.4;580.9;120.0;180.0;120.0;120.0;120.0;660.0;612.22
4414;1;0;4;1;1;1;521.0;424.9;413.5;467.9;120.0;120.0;120.0;140.0;160.0;660.0;497.46
4415;0;0;1;0;1;7;508.4;488.6;414.0;486.2;140.0;200.0;140.0;160.0;80.0;720.0;523.4399999999999
4416;1;1;1;0;1;9;602.4;418.9;478.7;531.5;140.0;200.0;100.0;120.0;160.0;720.0;550.3
4417;0;1;4;0;1;7;391.4;560.9;381.6;408.4;120.0;200.0;140.0;140.0;0.0;600.0;468.46
4418;15;0;4;1;1;1;385.0;369.9;395.0;327.3;0.0;0.0;0.0;0.0;0.0;0.0;295.43999999999994
4419;11;1;5;1;0;2;496.3;499.1;516.9;527.3;100.0;120.0;80.0;80.0;120.0;500.0;507.92
4420;3;1;1;2;0;1;496.7;560.9;551.3;513.9;80.0;120.0;100.0;80.0;40.0;420.0;508.56000000000006
4421;0;1;4;0;1;9;567.7;731.9;622.3;596.6;180.0;200.0;140.0;200.0;180.0;900.0;683.7
4422;9;0;4;1;1;3;631.2;742.5;636.8;649.4;160.0;140.0;140.0;140.0;120.0;700.0;671.98
4423;1;1;1;0;0;1;462.5;477.3;446.2;452.6;100.0;120.0;80.0;100.0;120.0;520.0;471.7200000000001
4424;0;0;1;1;0;3;464.9;435.4;557.5;468.0;140.0;120.0;120.0;120.0;160.0;660.0;517.1600000000001
4425;3;0;4;0;1;1;546.4;678.2;671.4;686.0;140.0;120.0;120.0;120.0;180.0;680.0;652.4
4426;13;0;1;1;0;0;422.2;484.3;465.0;382.5;100.0;120.0;80.0;100.0;60.0;460.0;442.8
4427;13;0;4;1;1;1;451.6;423.6;358.8;340.7;120.0;140.0;100.0;140.0;120.0;620.0;438.94000000000005
4428;10;0;4;1;0;1;389.0;432.3;428.0;415.3;140.0;180.0;80.0;120.0;120.0;640.0;460.92
4429;0;0;1;0;1;1;443.3;428.8;537.7;509.1;160.0;200.0;140.0;160.0;180.0;840.0;551.78
4430;2;0;1;1;1;8;642.2;717.7;679.1;668.5;140.0;200.0;120.0;180.0;200.0;840.0;709.5
4431;1;0;4;0;1;1;378.3;418.8;373.8;420.7;120.0;120.0;120.0;120.0;80.0;560.0;430.32
4432;0;0;1;0;1;1;497.1;604.0;563.5;543.8;100.0;120.0;120.0;120.0;80.0;540.0;549.6800000000001
4433;9;1;5;1;1;1;437.6;564.5;555.2;553.2;120.0;100.0;100.0;80.0;80.0;480.0;518.1
4434;0;0;5;0;1;1;508.9;673.9;557.4;540.8;160.0;200.0;140.0;180.0;160.0;840.0;624.2
4435;14;0;5;1;1;4;415.5;536.8;453.4;378.3;60.0;120.0;80.0;100.0;0.0;360.0;428.8
4436;4;1;4;1;0;2;460.5;585.1;510.5;453.7;80.0;120.0;100.0;120.0;160.0;580.0;517.96
4437;9;0;1;1;0;3;475.7;436.4;438.3;406.6;100.0;120.0;100.0;100.0;40.0;460.0;443.4
4438;1;0;5;0;0;1;429.6;464.9;354.0;316.7;80.0;120.0;100.0;100.0;140.0;540.0;421.04
4439;0;0;4;0;0;1;537.5;472.2;504.5;523.1;140.0;180.0;120.0;160.0;160.0;760.0;559.46
4440;13;0;1;1;0;1;497.5;380.4;444.5;474.9;140.0;120.0;120.0;120.0;80.0;580.0;475.46
4441;10;1;4;1;1;10;540.9;728.2;671.7;586.1;160.0;120.0;120.0;140.0;100.0;640.0;633.38
4442;1;1;4;0;1;3;460.3;397.7;554.9;531.8;120.0;40.0;40.0;120.0;40.0;360.0;460.94
4443;3;0;1;1;1;4;624.9;825.7;647.3;597.7;140.0;200.0;160.0;120.0;160.0;780.0;695.12
4444;1;0;1;0;1;3;530.7;571.8;532.0;543.9;160.0;200.0;160.0;200.0;200.0;920.0;619.6800000000001
4445;12;0;1;1;0;1;356.4;442.3;435.7;385.5;60.0;120.0;60.0;60.0;0.0;300.0;383.98
4446;7;0;4;1;1;3;483.1;577.1;510.4;494.5;120.0;140.0;120.0;120.0;120.0;620.0;537.02
4447;2;0;1;1;0;5;477.0;744.4;600.5;486.7;160.0;200.0;180.0;200.0;180.0;920.0;645.72
4448;4;1;4;1;1;1;384.3;415.3;464.9;379.5;80.0;80.0;60.0;100.0;80.0;400.0;408.8
4449;4;0;4;1;1;1;464.3;538.5;385.4;504.0;140.0;140.0;140.0;140.0;140.0;700.0;518.4399999999999
4450;0;1;5;0;1;7;548.3;695.7;556.6;544.6;140.0;80.0;120.0;120.0;20.0;480.0;565.04
4451;3;1;4;1;1;1;473.5;535.0;581.2;486.9;120.0;140.0;100.0;120.0;120.0;600.0;535.3199999999999
4452;1;0;2;0;1;1;435.5;416.4;407.3;455.3;120.0;120.0;120.0;140.0;160.0;660.0;474.9
4453;2;0;4;1;0;1;412.2;560.6;457.9;499.7;140.0;120.0;120.0;140.0;80.0;600.0;506.08
4454;0;1;4;0;1;2;518.6;549.5;639.6;547.5;120.0;140.0;120.0;120.0;140.0;640.0;579.04
4455;7;0;1;1;1;6;605.2;670.3;679.8;615.3;140.0;200.0;140.0;140.0;180.0;800.0;674.12
4456;1;0;5;0;0;1;411.1;437.9;414.8;361.1;140.0;120.0;120.0;160.0;160.0;700.0;464.98
4457;2;0;1;0;1;11;679.0;691.9;651.5;629.0;160.0;200.0;160.0;200.0;200.0;920.0;714.28
4458;9;0;4;1;0;1;437.8807835337707;488.28636981386;541.3;434.3;80.0;120.0;80.0;100.0;0.0;380.0;271.12
4459;1;1;4;1;1;1;482.6;490.0;459.6;487.4;120.0;120.0;120.0;120.0;60.0;540.0;491.92
4460;9;0;4;1;1;3;610.1;656.6;660.1;603.1;180.0;200.0;180.0;200.0;200.0;960.0;697.98
4461;2;0;1;1;0;2;444.7;482.5;488.9;513.7;160.0;180.0;120.0;180.0;140.0;780.0;541.96
4462;0;0;4;0;0;1;415.6;447.5;378.5;507.8;120.0;140.0;100.0;120.0;0.0;480.0;445.88
4463;0;0;4;1;1;2;347.4;449.2;414.3;433.1;120.0;120.0;120.0;140.0;120.0;620.0;452.8
4464;1;0;1;0;1;16;435.0;621.7;436.6;522.7;140.0;200.0;140.0;180.0;200.0;860.0;575.2
4465;1;0;1;1;1;1;564.9;579.0;554.3;564.6;160.0;180.0;160.0;180.0;140.0;820.0;616.5600000000001
4466;2;1;4;1;1;1;707.3;701.8;731.6;668.6;160.0;200.0;180.0;160.0;200.0;900.0;741.86
4467;1;1;4;0;1;4;544.0;562.9;569.9;563.5;100.0;120.0;120.0;140.0;100.0;580.0;564.0600000000001
4468;3;0;0;0;0;1;424.8;429.8;419.6;375.6;100.0;120.0;80.0;120.0;0.0;420.0;413.96
4469;6;0;1;1;1;6;515.5;574.6;585.7;550.5;140.0;140.0;120.0;120.0;80.0;600.0;565.26
4470;0;0;1;0;0;1;461.9;391.8;410.5;466.6;100.0;120.0;100.0;120.0;120.0;560.0;458.16
4471;2;1;1;1;0;1;673.5;718.9;678.7;622.1;160.0;180.0;140.0;200.0;200.0;880.0;714.6400000000001
4472;3;1;4;1;0;10;533.0;798.1;546.6;530.5;120.0;120.0;120.0;160.0;80.0;600.0;601.64
4473;1;0;4;0;1;1;466.6;411.3;397.3;387.4;0.0;0.0;0.0;0.0;0.0;0.0;332.52
4474;3;0;4;1;1;12;527.1;611.6;585.7;593.2;140.0;120.0;140.0;140.0;140.0;680.0;599.5200000000001
4475;0;0;4;0;1;1;461.9;441.5;463.8;403.3;120.0;120.0;120.0;120.0;180.0;660.0;486.1
4476;1;0;1;0;1;1;407.2;386.6;528.0;503.0;140.0;120.0;120.0;120.0;40.0;540.0;472.96
4477;4;1;1;1;1;1;351.4;442.9;379.5;369.9;120.0;120.0;80.0;80.0;20.0;420.0;392.74
4478;1;1;1;0;0;1;463.0;460.5;423.5;459.3;120.0;200.0;140.0;160.0;200.0;820.0;525.26
4479;1;1;4;0;0;2;520.9;460.4;450.0;471.0;120.0;140.0;120.0;80.0;120.0;580.0;496.46
4480;0;0;1;1;1;6;596.8;717.1;587.7;603.0;120.0;200.0;160.0;180.0;140.0;800.0;660.92
4481;1;1;4;0;1;1;562.7;573.8;453.1;520.2;140.0;120.0;120.0;140.0;120.0;640.0;549.96
4482;6;0;5;1;0;2;454.4;493.9;655.5;601.4;120.0;120.0;140.0;120.0;120.0;620.0;565.0400000000001
4483;2;0;4;1;0;1;466.3205954902611;497.25633971900834;390.6;477.1;120.0;140.0;120.0;120.0;80.0;580.0;289.54
4484;1;0;1;0;1;0;541.9;386.2;558.9;519.5;120.0;200.0;120.0;120.0;120.0;680.0;537.3
4485;2;0;4;1;1;1;539.5;643.9;567.2;506.0;100.0;120.0;100.0;100.0;40.0;460.0;543.3199999999999
4486;0;0;1;0;1;6;561.1;582.9;594.6;603.7;160.0;120.0;140.0;140.0;120.0;680.0;604.46
4487;4;0;4;1;1;5;586.0;521.9;634.5;526.9;140.0;200.0;160.0;160.0;180.0;840.0;621.86
4488;2;1;1;1;0;2;606.2;469.4;637.9;618.0;160.0;40.0;40.0;180.0;40.0;460.0;558.3
4489;2;1;1;1;1;1;511.4;552.7;523.8;552.9;140.0;160.0;160.0;160.0;180.0;800.0;588.1600000000001
4490;4;0;4;1;0;5;423.5;400.7;391.0;416.3;120.0;160.0;120.0;140.0;180.0;720.0;470.3
4491;0;0;0;0;1;0;430.2;446.6;407.5;396.7;80.0;160.0;120.0;120.0;160.0;640.0;464.2
4492;4;1;1;1;1;9;575.6;502.1;552.7;602.9;120.0;200.0;140.0;140.0;140.0;740.0;594.6600000000001
4493;0;0;4;0;1;3;462.7;593.8;471.1;514.7;160.0;200.0;160.0;160.0;180.0;860.0;580.46
4494;0;0;3;0;1;0;393.6;503.8;353.6;349.3;120.0;120.0;100.0;120.0;80.0;540.0;428.06000000000006
4495;0;0;4;0;1;1;383.4;485.4;459.7;402.9;120.0;120.0;80.0;100.0;80.0;500.0;446.28
4496;1;0;4;0;0;1;473.1;383.7;403.9;473.1;120.0;120.0;120.0;120.0;120.0;600.0;466.7600000000001
4497;7;1;1;1;0;2;436.1;520.6;432.1;345.1;0.0;0.0;0.0;0.0;0.0;0.0;346.78000000000003
4498;10;1;1;1;0;2;400.2;503.1;497.1;342.6;80.0;40.0;40.0;80.0;0.0;240.0;396.6
4499;9;0;4;1;0;2;427.4904400781927;471.2846692637596;501.5;484.5;120.0;120.0;120.0;120.0;100.0;580.0;313.2
4500;0;1;1;0;1;10;598.5;670.0;605.6;589.9;140.0;120.0;140.0;140.0;160.0;700.0;632.8
4501;0;0;1;0;0;1;464.0;503.4;547.8;463.0;120.0;120.0;120.0;120.0;0.0;480.0;491.64
