NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO
379.6;495.2;417.6;426.0;100.0;120.0;120.0;120.0;140.0;600.0
529.6;436.8;493.9;518.0;120.0;120.0;100.0;120.0;100.0;560.0
427.9;0.0;374.0;417.2;0.0;0.0;0.0;0.0;0.0;0.0
486.3;574.1;514.7;495.2;120.0;120.0;80.0;100.0;80.0;500.0
489.8;526.5;518.3;391.4;140.0;200.0;140.0;140.0;160.0;780.0
495.0;556.4;584.1;732.7;160.0;180.0;120.0;160.0;160.0;780.0
670.8;676.6;571.6;731.2;140.0;200.0;200.0;200.0;200.0;940.0
453.5;436.9;345.7;380.6;80.0;120.0;80.0;120.0;60.0;460.0
460.4;374.4;429.4;542.3;160.0;200.0;160.0;180.0;200.0;900.0
603.7;463.4;543.6;645.4;160.0;200.0;120.0;140.0;160.0;780.0
451.8;512.8;395.2;374.0;80.0;120.0;80.0;120.0;0.0;400.0
470.7;445.6;436.1;457.6;80.0;120.0;100.0;120.0;140.0;560.0
471.1;535.7;423.9;527.8;140.0;180.0;160.0;180.0;180.0;840.0
373.2;512.5;536.4;582.1;120.0;120.0;120.0;120.0;100.0;580.0
403.0;438.5;452.6;521.3;100.0;120.0;120.0;100.0;140.0;580.0
503.2;519.6;521.2;580.8;120.0;120.0;100.0;80.0;120.0;540.0
497.8;578.7;608.5;631.2;120.0;160.0;120.0;120.0;180.0;700.0
503.9;526.5;521.2;549.6;120.0;120.0;100.0;120.0;80.0;540.0
500.2;527.2;484.8;548.2;140.0;160.0;120.0;120.0;60.0;600.0
533.7;620.1;578.1;663.4;120.0;120.0;120.0;140.0;120.0;620.0
419.3;347.3;517.4;581.6;120.0;200.0;160.0;140.0;160.0;780.0
369.1;410.6;362.2;428.4;100.0;120.0;120.0;80.0;40.0;460.0
492.5;430.8;360.4;570.7;80.0;40.0;40.0;80.0;0.0;240.0
462.6;432.3;468.4;456.1;120.0;120.0;80.0;120.0;120.0;560.0
358.0;545.3;438.9;428.9;0.0;0.0;0.0;0.0;0.0;0.0
432.8;460.6;379.4;472.6;80.0;120.0;100.0;120.0;100.0;520.0
520.2;558.0;435.6;396.7;80.0;180.0;120.0;160.0;140.0;680.0
628.1;614.8;582.0;630.6;160.0;200.0;140.0;160.0;140.0;800.0
569.9;627.4;548.6;642.2;140.0;200.0;160.0;160.0;120.0;780.0
621.6;637.9;552.5;714.7;100.0;120.0;120.0;140.0;160.0;640.0
519.5822167925226;505.9;558.2;586.5391936291029;120.0;120.0;120.0;140.0;140.0;640.0
379.1;424.9;414.2;503.7;120.0;160.0;120.0;120.0;0.0;520.0
723.6;656.2;638.1;777.6;160.0;200.0;180.0;200.0;200.0;940.0
404.3;554.2;595.2;650.8;160.0;120.0;120.0;120.0;120.0;640.0
404.2;426.6;447.1;433.7;120.0;120.0;80.0;100.0;80.0;500.0
465.257876818986;462.6;477.8;455.4524608996882;120.0;120.0;120.0;120.0;120.0;600.0
409.6;619.8;374.3;406.4;140.0;200.0;140.0;140.0;180.0;800.0
428.8;403.5;497.8;505.0;80.0;40.0;40.0;80.0;40.0;280.0
616.1;595.7;557.4;667.7;120.0;200.0;140.0;160.0;140.0;760.0
594.6;587.0;599.9;714.7;160.0;200.0;200.0;160.0;160.0;880.0
572.5;637.5;573.0;730.6;100.0;180.0;120.0;140.0;200.0;740.0
676.2;684.3;607.6;712.0;140.0;200.0;180.0;200.0;200.0;920.0
498.7;431.0;446.7;489.6;160.0;120.0;140.0;120.0;20.0;560.0
499.3;665.4;537.5;458.6;140.0;180.0;140.0;120.0;120.0;700.0
496.9;386.5;390.2;431.0;80.0;140.0;80.0;120.0;100.0;520.0
423.4;448.2;527.5;409.3;120.0;120.0;120.0;160.0;120.0;640.0
389.7;447.2;366.3;462.8;120.0;120.0;80.0;100.0;0.0;420.0
395.7;406.5;476.9;392.3;80.0;120.0;120.0;120.0;140.0;580.0
462.5;393.4;386.4;401.2;100.0;180.0;120.0;120.0;120.0;640.0
466.5;491.8;467.5;460.4;100.0;140.0;100.0;140.0;160.0;640.0
517.1;539.0;528.2;479.6;100.0;120.0;100.0;120.0;100.0;540.0
482.3;352.8;442.8;416.7;0.0;0.0;0.0;0.0;0.0;0.0
409.0;377.4;358.3;486.7;80.0;120.0;80.0;100.0;40.0;420.0
580.1;607.5;571.5;631.2;100.0;140.0;120.0;120.0;120.0;600.0
587.9;547.6;557.3;566.1;160.0;200.0;160.0;180.0;200.0;900.0
566.2;666.6;653.4;704.8;160.0;180.0;140.0;160.0;180.0;820.0
527.5;457.0;465.8;457.7;120.0;100.0;100.0;120.0;80.0;520.0
544.0;630.1;590.5;667.9;140.0;180.0;120.0;160.0;180.0;780.0
521.9;612.6;539.5;474.5;120.0;120.0;120.0;120.0;140.0;620.0
528.8;400.0;449.5;595.5;140.0;120.0;120.0;120.0;200.0;700.0
397.3;457.7;395.0;497.5;0.0;0.0;0.0;0.0;0.0;0.0
480.2;562.0;554.7;541.8;120.0;120.0;100.0;100.0;140.0;580.0
430.2;555.3;472.2;536.6;160.0;200.0;180.0;180.0;200.0;920.0
384.5;394.4;358.0;418.0;80.0;120.0;100.0;100.0;0.0;400.0
548.1;647.2;481.9;733.3;160.0;200.0;180.0;200.0;200.0;940.0
394.5;417.3;453.9;560.1;120.0;100.0;120.0;140.0;120.0;600.0
482.6;426.3;500.4;668.6;140.0;80.0;140.0;120.0;180.0;660.0
498.4;639.5;622.4;681.0;160.0;200.0;160.0;160.0;200.0;880.0
456.0;586.0;447.3;416.4;120.0;120.0;120.0;120.0;120.0;600.0
504.0;415.5;367.9;395.8;80.0;100.0;80.0;80.0;80.0;420.0
454.4;566.3;585.6;431.2;120.0;120.0;140.0;180.0;120.0;680.0
615.8;650.4;620.5;623.6;120.0;180.0;120.0;140.0;120.0;680.0
474.7;0.0;0.0;413.9;0.0;0.0;0.0;0.0;0.0;0.0
399.2;456.0;503.7;384.2;120.0;120.0;100.0;100.0;80.0;520.0
485.9;443.2;393.6;501.0;80.0;140.0;120.0;160.0;120.0;620.0
436.9;514.4;461.9;490.4;120.0;120.0;100.0;100.0;60.0;500.0
462.5;402.2;358.8;462.0;120.0;120.0;80.0;100.0;120.0;540.0
476.7;434.7;407.5;364.0;80.0;120.0;80.0;120.0;60.0;460.0
499.8;531.7;550.1;565.5;160.0;200.0;180.0;180.0;200.0;920.0
406.3;461.8;425.3;396.6;120.0;120.0;80.0;80.0;100.0;500.0
368.1;374.6;344.0;466.8;100.0;120.0;80.0;100.0;20.0;420.0
586.5;655.6;575.5;602.3;120.0;200.0;120.0;160.0;200.0;800.0
405.5;438.2;392.3;523.5;120.0;180.0;120.0;120.0;120.0;660.0
389.3;436.6;401.3;387.5;60.0;120.0;100.0;120.0;140.0;540.0
560.9;586.5;478.2;661.1;120.0;140.0;120.0;100.0;180.0;660.0
426.9;500.2;486.0;469.6;120.0;120.0;120.0;120.0;100.0;580.0
466.5;436.4;463.6;489.1;100.0;120.0;80.0;120.0;0.0;420.0
493.84082512081;597.6;474.7;558.8323333072062;120.0;120.0;100.0;120.0;100.0;560.0
506.5;645.9;666.4;670.4;140.0;180.0;140.0;160.0;160.0;780.0
562.8;415.6;431.5;422.6;80.0;120.0;100.0;80.0;0.0;380.0
508.9;583.5;469.5;647.7;120.0;120.0;120.0;120.0;100.0;580.0
539.1;596.4;557.8;695.2;120.0;200.0;140.0;160.0;200.0;820.0
447.9;465.2;390.0;440.7;100.0;120.0;80.0;80.0;160.0;540.0
662.7;682.0;629.9;711.0;160.0;200.0;180.0;180.0;160.0;880.0
633.3;709.7;582.4;640.7;160.0;200.0;200.0;200.0;200.0;960.0
575.3;668.2;451.9;643.9;160.0;120.0;140.0;160.0;180.0;760.0
469.0;445.0;431.7;426.6;120.0;120.0;120.0;140.0;80.0;580.0
577.2;594.1;600.7;470.2;80.0;120.0;80.0;80.0;100.0;460.0
571.8;618.4;601.1;694.9;100.0;120.0;140.0;120.0;120.0;600.0
626.0;648.3;617.4;717.8;160.0;200.0;200.0;200.0;180.0;940.0
454.8;481.7;530.0;472.9;100.0;120.0;120.0;140.0;160.0;640.0
417.7;483.0;503.1;533.0;140.0;180.0;140.0;160.0;160.0;780.0
475.7;477.7;427.5;426.7;60.0;120.0;100.0;120.0;80.0;480.0
415.6;438.8;438.5;561.9;120.0;120.0;120.0;120.0;100.0;580.0
498.5;613.4;513.5;514.5;140.0;200.0;140.0;160.0;160.0;800.0
501.3;565.8;573.8;472.9;100.0;200.0;120.0;140.0;140.0;700.0
431.6;509.7;432.8;377.1;140.0;120.0;140.0;140.0;160.0;700.0
503.5;470.3;523.0;547.5;140.0;180.0;120.0;160.0;120.0;720.0
357.2;443.0;452.4;493.5;0.0;0.0;0.0;0.0;0.0;0.0
445.9;500.0;458.7;406.7;0.0;0.0;0.0;0.0;0.0;0.0
409.0;561.3;472.0;599.6;120.0;120.0;120.0;100.0;0.0;460.0
474.3;613.0;562.2;661.4;140.0;200.0;160.0;180.0;200.0;880.0
397.8;452.1;390.8;404.7;140.0;120.0;120.0;140.0;120.0;640.0
499.3;547.0;576.4;748.1;160.0;200.0;180.0;180.0;200.0;920.0
778.6;832.5;738.4;877.7;160.0;200.0;180.0;200.0;200.0;940.0
436.0;392.9;485.9;584.9;140.0;160.0;160.0;180.0;200.0;840.0
415.76947618456177;497.2;443.1;480.3873667386086;100.0;120.0;100.0;100.0;140.0;560.0
440.2;444.6;385.2;366.2;120.0;200.0;180.0;200.0;140.0;840.0
398.9;516.3;484.4;523.8;100.0;180.0;100.0;120.0;140.0;640.0
454.3770110829924;497.0;515.8;499.5520570945311;140.0;160.0;140.0;120.0;140.0;700.0
626.7;664.0;597.3;727.5;160.0;180.0;160.0;160.0;120.0;780.0
432.8;485.6;521.1;478.2;180.0;200.0;160.0;200.0;200.0;940.0
385.4;465.7;452.7;542.4;120.0;120.0;140.0;160.0;200.0;740.0
607.1;618.5;634.1;586.1;160.0;180.0;160.0;160.0;180.0;840.0
411.6;467.5;490.9;466.1;120.0;120.0;120.0;120.0;100.0;580.0
511.7;649.7;596.2;771.6;180.0;200.0;160.0;200.0;200.0;940.0
536.6;592.3;582.6;539.9;160.0;40.0;40.0;140.0;40.0;420.0
538.4;617.2;531.3;629.4;140.0;180.0;140.0;160.0;140.0;760.0
524.9;603.0;579.8;547.6;140.0;180.0;120.0;140.0;160.0;740.0
640.1;740.2;700.0;722.7;160.0;200.0;200.0;200.0;200.0;960.0
513.9;432.9;341.3;422.5;100.0;120.0;80.0;80.0;140.0;520.0
532.0;471.5;519.1;579.7;160.0;200.0;180.0;180.0;140.0;860.0
472.5;570.2;516.3;465.5;100.0;120.0;100.0;100.0;120.0;540.0
569.5;639.0;589.7;653.9;120.0;140.0;120.0;120.0;140.0;640.0
629.4;685.5;578.1;743.5;140.0;160.0;120.0;140.0;200.0;760.0
443.6;625.8;649.9;594.5;80.0;180.0;120.0;120.0;160.0;660.0
626.1;752.9;691.1;370.6;120.0;120.0;100.0;120.0;100.0;560.0
609.4;439.2;543.8;605.8;160.0;120.0;120.0;120.0;0.0;520.0
366.2;494.6;488.4;420.9;120.0;120.0;120.0;140.0;120.0;620.0
480.2;425.2;455.1;514.4;0.0;0.0;0.0;0.0;0.0;0.0
398.6;431.2;490.7;392.0;120.0;80.0;120.0;140.0;140.0;600.0
588.9;607.6;542.2;639.2;140.0;180.0;120.0;140.0;160.0;740.0
514.6;524.4;423.7;403.5;160.0;180.0;140.0;180.0;160.0;820.0
478.1;474.1;453.6;416.8;100.0;120.0;80.0;120.0;100.0;520.0
405.7;483.4;448.8;468.3;120.0;120.0;120.0;160.0;80.0;600.0
534.9;552.4;543.0;405.3;160.0;200.0;120.0;140.0;120.0;740.0
523.6;564.9;518.9;462.6;140.0;200.0;160.0;180.0;200.0;880.0
566.1;604.4;581.1;554.4;160.0;200.0;160.0;160.0;200.0;880.0
603.2;608.5;584.3;790.9;160.0;180.0;160.0;180.0;160.0;840.0
384.5;393.2;404.0;453.6;80.0;120.0;80.0;80.0;100.0;460.0
501.5;465.1;442.8;497.0;60.0;120.0;120.0;140.0;140.0;580.0
468.1;614.3;539.3;614.0;120.0;200.0;120.0;160.0;200.0;800.0
504.5;562.0;493.4;492.8;80.0;80.0;80.0;120.0;0.0;360.0
744.7;675.4;661.6;904.5;160.0;200.0;160.0;200.0;200.0;920.0
479.1;586.4;552.8;499.7;160.0;180.0;160.0;160.0;180.0;840.0
505.0;346.4;446.7;405.7;140.0;120.0;120.0;160.0;140.0;680.0
555.8;551.0;498.7;692.4;120.0;200.0;140.0;140.0;120.0;720.0
458.0;376.3;339.6;394.9;80.0;120.0;100.0;100.0;120.0;520.0
474.7;478.1;507.2;605.9;120.0;200.0;120.0;140.0;200.0;780.0
399.3;562.4;510.3;461.0;80.0;120.0;100.0;80.0;120.0;500.0
463.0;504.9;450.3;453.4;100.0;120.0;120.0;100.0;0.0;440.0
400.7;380.6;459.3;412.2;100.0;80.0;60.0;100.0;120.0;460.0
380.3;472.5;453.5;475.0;80.0;120.0;80.0;80.0;40.0;400.0
436.9;555.0;522.4;676.1;120.0;180.0;100.0;100.0;120.0;620.0
497.8;541.2;555.4;367.9;120.0;120.0;100.0;140.0;160.0;640.0
448.8;445.1;398.0;367.5;80.0;80.0;60.0;100.0;20.0;340.0
395.5;433.1;430.2;502.1;140.0;120.0;120.0;120.0;120.0;620.0
608.5;680.7;662.7;638.1;140.0;200.0;120.0;160.0;140.0;760.0
593.1;622.9;626.6;633.7;160.0;140.0;160.0;140.0;140.0;740.0
563.8;651.4;579.7;651.9;80.0;200.0;140.0;160.0;200.0;780.0
459.8;523.6;438.1;551.7;120.0;200.0;160.0;160.0;200.0;840.0
406.7;386.4;391.1;486.0;100.0;160.0;80.0;120.0;160.0;620.0
546.0;661.6;599.3;681.3;160.0;200.0;140.0;120.0;160.0;780.0
553.1;574.0;604.3;582.8;160.0;180.0;160.0;180.0;160.0;840.0
523.8;573.7;584.4;654.1;140.0;180.0;120.0;160.0;160.0;760.0
412.1;420.1;495.8;497.8;140.0;120.0;120.0;120.0;100.0;600.0
430.8;504.1;500.1;439.8;80.0;120.0;80.0;120.0;0.0;400.0
599.4;507.4;523.8;769.0;140.0;120.0;120.0;120.0;160.0;660.0
396.7;402.3;429.5;463.3;100.0;200.0;120.0;120.0;100.0;640.0
496.7;440.3;461.7;471.4;0.0;0.0;0.0;0.0;0.0;0.0
521.8;623.3;430.9;658.7;140.0;160.0;120.0;140.0;160.0;720.0
532.0;394.5;420.8;536.2;100.0;200.0;160.0;140.0;160.0;760.0
475.9;609.4;551.2;610.4;100.0;120.0;120.0;100.0;140.0;580.0
398.59605844509633;470.1;495.1;414.84790186029176;120.0;120.0;120.0;120.0;140.0;620.0
423.4;591.7;520.2;468.3;120.0;180.0;120.0;160.0;180.0;760.0
430.3703589580845;417.0;359.6;415.6332558628021;80.0;120.0;100.0;100.0;120.0;520.0
358.1;407.8;472.3;375.7;120.0;40.0;40.0;100.0;40.0;340.0
599.3;663.0;562.7;757.8;120.0;200.0;140.0;140.0;160.0;760.0
655.6;665.3;627.7;770.8;160.0;200.0;160.0;160.0;200.0;880.0
423.1;437.1;535.5;699.5;140.0;200.0;160.0;140.0;100.0;740.0
456.3;421.3;360.1;498.8;160.0;200.0;200.0;180.0;200.0;940.0
403.8970173514957;380.7;385.4;432.4526509826626;80.0;120.0;100.0;100.0;80.0;480.0
453.1;536.0;504.0;587.5;120.0;120.0;100.0;120.0;140.0;600.0
514.2;385.4;475.8;396.6;80.0;120.0;120.0;120.0;120.0;560.0
638.2;658.8;610.1;681.0;160.0;200.0;160.0;200.0;200.0;920.0
476.4;491.6;542.9;627.9;80.0;120.0;120.0;160.0;140.0;620.0
485.2;610.6;557.3;626.8;80.0;120.0;100.0;120.0;0.0;420.0
618.2;665.2;614.7;775.6;160.0;160.0;160.0;180.0;140.0;800.0
356.5;467.8;393.0;503.8;120.0;120.0;120.0;120.0;40.0;520.0
462.7;526.5;473.9;592.4;120.0;180.0;100.0;120.0;160.0;680.0
493.3402414231302;601.7;543.1;539.6421287059676;80.0;120.0;80.0;80.0;60.0;420.0
509.8;569.4;520.4;464.4;120.0;140.0;80.0;140.0;100.0;580.0
527.4;563.0;508.7;460.8;100.0;200.0;100.0;140.0;160.0;700.0
549.7;442.8;488.6;741.6;120.0;160.0;120.0;140.0;140.0;680.0
434.3;517.3;424.4;569.3;100.0;120.0;80.0;100.0;140.0;540.0
535.5;518.9;360.1;473.9;0.0;0.0;0.0;0.0;0.0;0.0
489.4;546.2;591.2;566.1;120.0;200.0;120.0;140.0;120.0;700.0
489.3;555.6;501.0;597.3;120.0;120.0;120.0;160.0;200.0;720.0
392.9;386.5;355.9;398.7;80.0;120.0;80.0;80.0;0.0;360.0
416.7;445.3;513.6;408.3;120.0;120.0;120.0;120.0;80.0;560.0
408.3;455.8;450.4;448.4;120.0;120.0;100.0;120.0;80.0;540.0
450.45270119508723;429.0;475.7;480.21850268859157;120.0;120.0;100.0;80.0;0.0;420.0
543.1;542.9;483.7;490.9;160.0;180.0;140.0;120.0;80.0;680.0
567.1;501.1;572.1;480.1;100.0;120.0;100.0;100.0;80.0;500.0
522.1;409.1;462.9;489.9;120.0;120.0;120.0;100.0;160.0;620.0
490.5;472.2;399.5;396.9;80.0;120.0;100.0;120.0;120.0;540.0
408.5;475.9;460.1;545.9;100.0;100.0;80.0;100.0;0.0;380.0
580.6;556.8;574.1;361.0;140.0;140.0;120.0;120.0;120.0;640.0
401.2;601.1;518.4;612.2;120.0;100.0;120.0;120.0;80.0;540.0
423.5;470.6;444.8;426.6;160.0;180.0;120.0;80.0;40.0;580.0
453.5;546.0;453.1;504.9;100.0;100.0;120.0;120.0;60.0;500.0
530.7;473.8;520.1;596.3;140.0;140.0;120.0;120.0;120.0;640.0
473.2;506.2;475.2;539.4;140.0;180.0;120.0;160.0;180.0;780.0
355.4;443.4;401.0;474.3;160.0;180.0;180.0;180.0;180.0;880.0
494.8;567.9;471.5;570.1;100.0;120.0;100.0;120.0;80.0;520.0
561.5;536.7;609.6;611.9;140.0;200.0;140.0;120.0;140.0;740.0
381.3;445.2;488.9;522.5;160.0;200.0;160.0;160.0;100.0;780.0
511.1;569.5;531.2;537.6;160.0;120.0;120.0;180.0;180.0;760.0
514.0;545.2;557.2;417.7;100.0;120.0;100.0;120.0;80.0;520.0
583.4;594.6;538.9;556.4;160.0;200.0;160.0;200.0;200.0;920.0
579.8;544.7;457.2;596.9;120.0;160.0;120.0;160.0;140.0;700.0
524.3;457.8;484.7;485.7;80.0;120.0;120.0;140.0;140.0;600.0
521.8;481.6;522.4;580.8;120.0;100.0;80.0;120.0;0.0;420.0
467.6;433.0;415.6;417.7;140.0;120.0;100.0;120.0;160.0;640.0
479.3;459.8;483.9;423.6;120.0;120.0;100.0;120.0;0.0;460.0
549.5;569.5;579.8;660.7;100.0;40.0;40.0;140.0;40.0;360.0
557.3;557.9;489.9;660.0;160.0;200.0;180.0;200.0;180.0;920.0
592.0;669.1;590.8;770.6;140.0;120.0;160.0;160.0;200.0;780.0
376.6;465.8;407.7;473.4;120.0;160.0;100.0;120.0;140.0;640.0
489.1;519.5;356.8;390.8;100.0;120.0;80.0;120.0;120.0;540.0
570.1;416.2;533.5;669.2;120.0;180.0;120.0;120.0;120.0;660.0
467.0;539.2;537.2;368.1;120.0;140.0;100.0;80.0;20.0;460.0
551.3;462.3;511.4;553.5;100.0;180.0;100.0;120.0;60.0;560.0
645.6;658.5;603.8;637.6;160.0;180.0;160.0;200.0;200.0;900.0
480.8;558.6;495.3;512.2;140.0;120.0;140.0;140.0;100.0;640.0
402.8;445.2;326.0;418.3;0.0;0.0;0.0;0.0;0.0;0.0
416.1;356.6;479.0;550.3;120.0;140.0;120.0;120.0;160.0;660.0
509.0;594.5;577.8;479.9;140.0;120.0;120.0;120.0;120.0;620.0
399.66953009846384;368.6;418.4;447.61367441229106;120.0;120.0;100.0;100.0;40.0;480.0
490.9;335.6;417.2;459.4;120.0;120.0;100.0;100.0;120.0;560.0
474.2;430.0;405.4;425.4;120.0;120.0;80.0;100.0;120.0;540.0
549.5759174195541;599.8;531.3;607.5823532873276;100.0;140.0;120.0;120.0;100.0;580.0
463.7179984687085;406.9;518.6;403.0052158988056;120.0;120.0;100.0;100.0;60.0;500.0
494.87286536539824;438.6;444.9;550.0088561878974;80.0;120.0;100.0;100.0;120.0;520.0
538.0;540.6;417.2;626.9;120.0;140.0;120.0;140.0;100.0;620.0
595.0;710.3;594.4;688.4;120.0;120.0;100.0;120.0;160.0;620.0
579.5;681.9;600.6;731.2;160.0;200.0;200.0;140.0;160.0;860.0
380.1;382.9;438.2;538.7;80.0;120.0;120.0;120.0;80.0;520.0
521.1;569.2;550.3;526.7;120.0;160.0;120.0;160.0;200.0;760.0
545.6;411.3;475.5;511.2;120.0;120.0;140.0;160.0;180.0;720.0
578.9;592.8;527.8;648.4;160.0;200.0;160.0;180.0;180.0;880.0
440.7;374.5;536.2;503.8;120.0;120.0;100.0;80.0;120.0;540.0
464.6;589.1;444.1;589.8;120.0;160.0;120.0;120.0;120.0;640.0
518.5;610.1;561.3;479.4;120.0;180.0;120.0;100.0;100.0;620.0
450.2;517.4;494.4;471.2;120.0;120.0;100.0;120.0;20.0;480.0
537.5;387.6;486.0;465.4;100.0;100.0;100.0;100.0;0.0;400.0
445.4;424.3;400.7;411.1;100.0;120.0;120.0;120.0;40.0;500.0
555.9;612.2;482.3;634.9;180.0;200.0;160.0;200.0;160.0;900.0
510.6;538.9;506.4;574.4;160.0;200.0;200.0;200.0;200.0;960.0
451.7;395.2;330.1;517.7;120.0;120.0;80.0;120.0;0.0;440.0
634.4;638.6;543.1;655.4;140.0;180.0;140.0;140.0;200.0;800.0
708.8;632.9;615.0;701.1;160.0;200.0;200.0;200.0;200.0;960.0
373.0;519.6;314.8;546.5;0.0;0.0;0.0;0.0;0.0;0.0
657.1;660.1;625.8;771.1;160.0;200.0;160.0;180.0;180.0;880.0
409.5;492.2;450.6;419.2;120.0;200.0;120.0;160.0;180.0;780.0
552.0;692.2;582.6;656.6;120.0;200.0;140.0;140.0;160.0;760.0
583.2;631.5;576.6;688.1;160.0;200.0;160.0;200.0;180.0;900.0
492.8;351.5;461.9;550.6;100.0;120.0;120.0;120.0;160.0;620.0
460.2;550.7;533.7;386.3;120.0;120.0;100.0;120.0;120.0;580.0
596.0;648.3;627.7;721.0;160.0;160.0;160.0;180.0;160.0;820.0
384.5;550.6;511.9;648.7;120.0;180.0;140.0;120.0;20.0;580.0
427.0;369.4;519.9;525.6;140.0;180.0;140.0;180.0;200.0;840.0
352.7;389.0;351.7;390.5;0.0;0.0;0.0;0.0;0.0;0.0
400.0;527.0;525.5;443.2;140.0;120.0;100.0;120.0;140.0;620.0
460.5;569.9;500.8;635.1;160.0;180.0;140.0;180.0;160.0;820.0
403.8;362.3;316.9;408.8;100.0;120.0;120.0;100.0;120.0;560.0
421.1;435.5;501.5;611.4;160.0;200.0;160.0;200.0;180.0;900.0
565.2;619.6;564.3;600.3;120.0;200.0;140.0;160.0;120.0;740.0
477.4;498.1;509.3;406.4;120.0;200.0;100.0;140.0;180.0;740.0
371.1;371.7;430.8;467.8;120.0;80.0;120.0;100.0;100.0;520.0
595.1;546.7;531.0;593.5;120.0;180.0;120.0;160.0;160.0;740.0
649.3;669.2;474.5;801.5;140.0;200.0;180.0;180.0;140.0;840.0
639.6;634.0;598.7;718.6;160.0;200.0;160.0;180.0;140.0;840.0
437.8;373.4;456.6;478.3;120.0;40.0;40.0;120.0;20.0;340.0
524.8;470.2277205209599;566.6148187725857;588.6;156.48332582351492;128.67953128874774;154.76237543573802;156.48332582351492;178.12949983589445;774.53805820741
440.7;504.2;480.6;532.2;120.0;180.0;120.0;120.0;120.0;660.0
423.5;419.2;366.0;527.3;120.0;200.0;120.0;160.0;180.0;780.0
446.5;521.9;496.5;577.5;120.0;120.0;80.0;80.0;120.0;520.0
507.10681362716366;626.5;554.5;498.10609218268786;80.0;120.0;80.0;100.0;120.0;500.0
410.3;368.9;422.1;471.2;100.0;120.0;80.0;80.0;0.0;380.0
498.0;491.2;496.0;458.4;160.0;180.0;140.0;140.0;180.0;800.0
658.3;593.5;507.0;702.0;100.0;200.0;120.0;140.0;200.0;760.0
475.9;513.0;493.9;491.7;80.0;120.0;120.0;100.0;100.0;520.0
446.4;401.0;473.7;516.2;100.0;120.0;120.0;120.0;60.0;520.0
555.1;544.0;431.2;513.5;100.0;200.0;120.0;120.0;120.0;660.0
399.2;449.4;335.6;428.0;120.0;120.0;100.0;120.0;100.0;560.0
441.7;441.0;450.9;446.5;120.0;120.0;140.0;100.0;120.0;600.0
513.9;554.5;533.8;527.5;140.0;120.0;160.0;120.0;40.0;580.0
493.5;568.3;561.7;419.5;160.0;180.0;120.0;140.0;180.0;780.0
420.0;423.3;434.1;524.3;120.0;120.0;80.0;100.0;40.0;460.0
415.0;462.0;495.9;469.3;100.0;180.0;120.0;120.0;160.0;680.0
561.8;511.3796527738755;497.14108177020586;558.6;133.7603376878104;140.64050869852932;119.99999566637251;133.7603376878104;145.75434948134424;673.9155292218669
402.9;520.8;432.7;454.8;120.0;120.0;100.0;120.0;40.0;500.0
472.7;402.9;408.2;477.3;80.0;120.0;80.0;120.0;100.0;500.0
416.5;460.7;499.1;428.1;160.0;200.0;180.0;160.0;160.0;860.0
588.2;579.3;612.9;639.0;140.0;140.0;120.0;120.0;180.0;700.0
470.2;458.1;482.7;422.2;120.0;120.0;140.0;120.0;0.0;500.0
525.8749976311298;615.5;548.4;578.1256537730397;160.0;200.0;140.0;180.0;160.0;840.0
405.5;589.3;556.7;775.4;120.0;160.0;120.0;100.0;140.0;640.0
397.8;340.9;328.7;381.5;120.0;120.0;120.0;120.0;20.0;500.0
548.2;636.8;571.6;510.9;160.0;160.0;180.0;160.0;180.0;840.0
616.2;560.1;569.8;686.2;160.0;200.0;200.0;200.0;200.0;960.0
425.9;350.8;425.8;529.5;120.0;120.0;100.0;160.0;120.0;620.0
443.4;406.5;385.7;445.4;120.0;200.0;120.0;160.0;200.0;800.0
553.1;384.3;610.5;491.7;0.0;0.0;0.0;0.0;0.0;0.0
361.2;365.8;438.4;441.1;120.0;120.0;80.0;120.0;120.0;560.0
463.5;453.1;511.7;426.7;120.0;120.0;100.0;160.0;100.0;600.0
515.6;570.0;508.7;720.0;140.0;160.0;160.0;140.0;160.0;760.0
402.9;406.6;361.1;415.2;100.0;120.0;80.0;80.0;20.0;400.0
507.7;529.9;476.9;510.0;180.0;180.0;140.0;160.0;160.0;820.0
599.0;529.5;577.5;622.6;120.0;120.0;80.0;120.0;80.0;520.0
405.5;444.1;384.4;452.9;80.0;120.0;80.0;80.0;120.0;480.0
490.2;567.3;562.3;558.9;140.0;120.0;120.0;80.0;140.0;600.0
512.9;563.8;515.3;643.7;120.0;120.0;120.0;160.0;100.0;620.0
401.5;503.6;489.5;508.9;80.0;120.0;100.0;120.0;160.0;580.0
525.0;538.1;467.2;445.5;160.0;200.0;200.0;200.0;200.0;960.0
591.3;663.3;638.4;734.6;180.0;200.0;180.0;180.0;180.0;920.0
373.7;426.2;419.8;464.7;100.0;100.0;80.0;120.0;120.0;520.0
428.8;433.2;464.2;548.0;140.0;160.0;100.0;180.0;160.0;740.0
602.1;594.5;597.6;816.4;160.0;180.0;160.0;180.0;200.0;880.0
453.4;500.6;495.7;496.5;140.0;140.0;120.0;160.0;160.0;720.0
414.5;485.8;344.8;453.5;80.0;120.0;80.0;120.0;120.0;520.0
